StationID,StationName,Latitude (Decimal Degrees),Longitude (Decimal Degrees),StationProvinceShort
7497,ST CLEMENT,47.92,-69.1,QC
7498,ST DAMASE DE MATANE,48.65,-67.82,QC
7499,ST DAMASE DES AULNAIES,47.2,-70.13,QC
7500,SAINT-DENIS-DE-KAMOURASKA,47.51,-69.88,QC
7501,ST ELEUTHERE,47.48,-69.28,QC
7502,ST ELZEAR DE BONAVENTURE,48.18,-65.35,QC
7503,ST GABRIEL,48.48,-68.15,QC
7504,STE GERMAINE,46.42,-70.47,QC
7505,ST GUY,48.05,-68.82,QC
7506,ST JEAN DE BREBEUF DUGAL,48.2,-66.33,QC
7507,ST JEAN DE CHERBOURG,48.88,-67.12,QC
7508,STE LUCIE,46.73,-70.02,QC
7509,ST MALACHIE,46.55,-70.82,QC
7510,SAINTE MARGUERITE MARIE,48.32,-67.1,QC
7511,SAINT MICHEL,46.87,-70.88,QC
7512,ST MODESTE,47.85,-69.38,QC
7513,ST OCTAVE DE L'AVENIR,48.98,-66.55,QC
7514,ST PAMPHILE,46.97,-69.78,QC
7515,ST PASCAL,47.53,-69.82,QC
7516,ST PAULIN D'ALIBAIRE,48.92,-66.83,QC
7517,STE PERPETUE,47.05,-69.93,QC
7518,ST PHILEMON,46.67,-70.42,QC
7519,ST RAPHAEL,46.82,-70.75,QC
7520,ST RENE DE MATANE,48.68,-67.38,QC
7521,STE ROSE DU DEGELIS,47.57,-68.63,QC
7522,ST VALLIER,46.83,-70.83,QC
7523,SQUATECK,47.88,-68.7,QC
7524,TRINITE DES MONTS,48.13,-68.48,QC
7525,TROIS PISTOLES,48.15,-69.12,QC
7526,TROUT RIVER DEPOT,48.68,-66.78,QC
7527,VAL D ESPOIR,48.52,-64.38,QC
7528,WAKEHAM,48.85,-64.62,QC
7529,CARLETON SUR MER,48.13,-66.12,QC
7530,ILES DE LA MADELEINE A,47.42,-61.78,QC
7531,MURDOCHVILLE HOLLAND,48.95,-65.52,QC
7532,ST PACOME,47.38,-69.95,QC
7533,FOND D'ORMES,48.22,-68.47,QC
7534,FONTENELLE,48.93,-64.65,QC
7535,LADRIERE,48.25,-68.78,QC
7536,ILE BICQUETTE,48.42,-68.89,QC
7537,TOUR NO 4 (MCDONALD),49.72,-63.22,QC
7538,TOUR PELLETIER,47.58,-69.37,QC
7539,CAP-CHAT,49.11,-66.65,QC
7540,AIGREMONT,49.3,-73.85,QC
7541,ALBANEL,48.88,-72.45,QC
7542,ARVIDA,48.43,-71.17,QC
7543,BAGOTVILLE AIRPORT,48.33,-71.0,QC
7544,BAGOTVILLE A,48.33,-71.0,QC
7545,BARRIERE N CHIBOUGAMAU,49.5,-74.17,QC
7546,BRE #3 RIV-AUX-RATS,49.22,-72.25,QC
7547,BARRIERE SUD LA DORE,48.82,-72.73,QC
7548,BONNARD,50.73,-71.05,QC
7549,BONNARD 1,50.73,-71.01,QC
7550,BARRIERE MILOT,48.9,-71.77,QC
7551,BARRIERE ETIENNICHE,49.45,-71.38,QC
7552,CHAMOUCHOUANE,49.28,-73.36,QC
7553,CHEMIN CHIBOUGAMAU,49.28,-73.63,QC
7554,CHEMIN CHUTE DES PASSES,49.42,-71.4,QC
7555,CHICOUTIMI,48.42,-71.08,QC
7556,CHICOUTIMI OUEST,48.42,-71.08,QC
7557,CHICOUTIMI UNIVERSITE,48.42,-71.05,QC
7558,CHUTE A LA SAVANE,48.78,-71.85,QC
7559,CHUTE A MURDOCK,48.52,-71.25,QC
7560,CHUTE AUX GALETS,48.65,-71.2,QC
7561,CHUTE DES PASSES,49.85,-71.15,QC
7562,CHUTE-DES-PASSES,49.84,-71.17,QC
7563,CHUTE DES PASSES 2,49.82,-71.15,QC
7564,CHUTE DU DIABLE,48.75,-71.7,QC
7565,DOLBEAU,48.88,-72.23,QC
7566,FERLAND,48.2,-70.83,QC
7567,HEBERTVILLE,48.45,-71.67,QC
7568,HEMON,49.07,-72.6,QC
7569,ISLE MALIGNE,48.58,-71.63,QC
7570,JONQUIERE,48.43,-71.14,QC
7571,KENOGAMI,48.42,-71.25,QC
7572,LAC BOUCHETTE,48.22,-72.17,QC
7573,LAC DES COMMISSAIRES,48.18,-72.25,QC
7574,LAC HA HA,48.0,-70.78,QC
7575,LAC ONATCHIWAY,48.9,-71.03,QC
7576,LAC PAMOUSCACHIOU,49.28,-70.98,QC
7577,LAC STE CROIX,48.42,-71.75,QC
7578,LATERRIERE,48.3,-71.13,QC
7579,LATERRIERE,48.31,-71.13,QC
7580,MANUAN LAKE,50.63,-70.53,QC
7581,MESY,48.27,-71.68,QC
7582,MISTASSIBI,49.32,-72.03,QC
7583,MISTASSINI,48.85,-72.2,QC
7584,MISTOOK,48.6,-71.72,QC
7585,MONT APICA,47.97,-71.42,QC
7586,MURDOCK WILSON,48.52,-71.25,QC
7587,NORMANDIN,48.84,-72.55,QC
7588,NORMANDIN CDA,48.85,-72.53,QC
7589,NOTRE DAME DE LORETTE,49.07,-72.32,QC
7590,ONATCHIWAY,48.89,-71.03,QC
7591,PASSE DANGEREUSE DAM,49.88,-71.27,QC
7592,PERIBONCA,48.77,-72.03,QC
7593,PORTAGE DES ROCHES,48.3,-71.22,QC
7594,RIVIERE A MARS,48.0,-71.0,QC
7595,RIVIERE AUX RATS,49.42,-72.2,QC
7596,RIVIERE JOLY,49.15,-71.18,QC
7597,ROBERVAL A,48.52,-72.27,QC
7598,ROBERVAL A,48.52,-72.27,QC
7599,ROBERVAL A,48.52,-72.27,QC
7600,ROBERVAL NORD,48.53,-72.23,QC
7601,ST AMBROISE,48.57,-71.33,QC
7602,ST COEUR DE MARIE,48.63,-71.72,QC
7603,ST FELICIEN,48.65,-72.45,QC
7604,ST-HENRI,48.65,-71.85,QC
7605,ST LEON DE LABRECQUE,48.67,-71.52,QC
7606,ST PRIME,48.62,-72.42,QC
7607,SHIPSHAW,48.45,-71.22,QC
7608,VAN BRUYSSEL,47.95,-72.17,QC
7609,LAC ALEX,49.25,-71.47,QC
7610,LAC NICAUBA S,49.37,-74.12,QC
7611,LA DORE,48.77,-72.72,QC
7612,RIVIERE CHIGOUBICHE,48.98,-73.3,QC
7613,ST-GEDEON,48.48,-71.78,QC
7614,LAC BENOIT,51.53,-71.11,QC
7615,MANOUANE EST,50.66,-70.53,QC
7616,FALARDEAU,48.63,-71.13,QC
7617,LA BAIE,48.3,-70.92,QC
7618,BARRAGE A LAC KEMPT,47.55,-74.18,QC
7619,BARRAGE CICONCINE,47.38,-73.03,QC
7620,BGE C LAC CHATEAUVERT,47.77,-73.9,QC
7621,BARRAGE GOUIN,48.35,-74.1,QC
7622,BARRAGE MATTAWIN,46.85,-73.65,QC
7623,BARRAGE MONDONAC,47.45,-73.93,QC
7624,BELLE PLAGE,48.68,-74.02,QC
7625,BARRIERE ST GUILLAUME,46.6,-74.17,QC
7626,BARRAGE GOUIN S,48.35,-74.1,QC
7627,CLOVA,48.12,-75.37,QC
7628,COMMISSAIRE,47.99,-72.3,QC
7629,GRANDE ANSE,47.1,-72.93,QC
7630,LAC INMAN,46.98,-73.18,QC
7631,LAC MARTEL,48.08,-73.12,QC
7632,LA TUQUE,47.4,-72.78,QC
7633,MANOUAN SANMAUR,47.9,-73.8,QC
7634,MANOUAN SANMAUR 2,47.9,-73.8,QC
7635,OBIDJUAN,48.63,-74.93,QC
7636,OSKELANEO,48.12,-75.2,QC
7637,OSKELANEO 1,48.12,-75.17,QC
7639,PARENT S,47.92,-74.62,QC
7640,PARENT,47.92,-74.62,QC
7641,PARENT,47.88,-74.68,QC
7642,RAPIDE BLANC,47.8,-72.97,QC
7643,ST MICHEL DES SAINTS,46.68,-73.92,QC
7644,SAINT-MICHEL-DES-SAINTS,46.82,-74.09,QC
7645,SANMAUR,47.88,-73.8,QC
7646,LA TUQUE,47.41,-72.79,QC
7647,LA TUQUE S,47.4,-72.78,QC
7648,BARRAGE CABONGA,47.32,-76.47,QC
7649,BARRAGE ANGLIERS,47.55,-79.24,QC
7650,BARRAGE TEMISCAMINGUE,46.71,-79.1,QC
7651,BELLETERRE,47.38,-78.7,QC
7652,CADILLAC,48.22,-78.38,QC
7653,CADILLAC,48.2,-78.33,QC
7654,GRAND LAC VICTORIA,47.83,-77.37,QC
7655,KIPAWA LANIEL,47.05,-79.27,QC
7656,LAC DES LOUPS A,46.98,-76.48,QC
7657,LAC DOZOIS (BGE BOURQUE),47.63,-77.3,QC
7658,LE DOMAINE,47.03,-76.53,QC
7659,MANNEVILLE,48.55,-78.48,QC
7660,MONTBEILLARD,48.05,-79.27,QC
7661,MONT BRUN,48.42,-78.73,QC
7662,MOOSE BAY KIPAWA,46.78,-78.98,QC
7663,NORANDA,48.25,-79.02,QC
7664,NORANDA LAKE DUFAULT,48.28,-79.0,QC
7665,NOTRE DAME DU NORD,47.62,-79.45,QC
7666,RAPIDE DES JOACHIMS,46.2,-77.7,QC
7667,RAPIDE-SEPT,47.77,-78.3,QC
7668,RAPIDE NO 2,47.93,-78.57,QC
7669,RED PINE CHUTE,46.85,-78.62,QC
7670,REMIGNY,47.72,-79.23,QC
7671,RIVIERE KINOJEVIS,48.22,-78.87,QC
7672,ROQUEMAURE,48.63,-79.46,QC
7673,ROUYN,48.25,-79.03,QC
7674,ROUYN,48.28,-78.97,QC
7675,ROUYN,48.3,-78.92,QC
7676,ROUYN-NORANDA A,48.21,-78.84,QC
7677,ROUYN A,48.22,-78.83,QC
7678,VILLE MARIE,47.35,-79.43,QC
7679,EVAIN,48.25,-79.1,QC
7680,LATULIPE,47.43,-79.02,QC
7681,ROUYN MCWATTERS,48.22,-78.87,QC
7682,LAC SASSAGENAGA,47.13,-78.62,QC
7683,ABITIBI POST,48.72,-79.37,QC
7684,AMOS,48.57,-78.13,QC
7685,BARRAUTE,48.37,-77.65,QC
7686,BARRIERE LOUVICOURT,47.87,-77.33,QC
7687,BARVILLE,48.42,-77.47,QC
7688,BROUILLAN,49.8,-78.95,QC
7689,CACHE LAKE,49.83,-74.42,QC
7690,CHAPAIS,49.78,-74.87,QC
7691,CHAPAIS,49.82,-74.98,QC
7692,CHAPAIS 2,49.78,-74.85,QC
7693,CHIBOUGAMAU-CHAPAIS A,49.77,-74.53,QC
7694,CHIBOUGAMAU,49.92,-74.37,QC
7695,CHIBOUGAMAU A,49.82,-74.42,QC
7696,CHIBOUGAMAU CHAPAIS A,49.77,-74.53,QC
7697,CHIBOUGAMAU CHAPAIS A,49.77,-74.53,QC
7698,CHIBOUGAMAU CHAPAIS A,49.77,-74.53,QC
7699,CHIBOUGAMAU-CHAPAIS,49.78,-74.53,QC
7700,COOPER LAKE,49.0,-74.42,QC
7701,DESMARAISVILLE,49.52,-76.17,QC
7702,DESTOR,48.55,-79.03,QC
7703,DOUCET,48.22,-76.62,QC
7704,EASTMAIN,52.25,-78.52,QC
7705,EASTMAIN RIVER A,52.23,-78.52,QC
7706,EASTMAIN A,52.23,-78.52,QC
7707,EASTMAIN RIVER A,52.23,-78.52,QC
7708,FORSYTHE,48.23,-76.43,QC
7709,FORT GEORGE,53.83,-79.0,QC
7710,FORT RUPERT,51.48,-78.75,QC
7711,HELENE,53.45,-77.5,QC
7712,JOUTEL,49.47,-78.3,QC
7713,LAC CACHE,49.82,-74.43,QC
7714,LAC CHARRON,49.5,-74.33,QC
7715,LAC NICAUBA,49.42,-74.33,QC
7716,LAC 76475347 SITE 1,53.78,-76.78,QC
7717,LA FERME,48.58,-78.17,QC
7718,LA GRANDE 4 A,53.75,-73.68,QC
7719,LA GRANDE RIVIERE A,53.63,-77.7,QC
7720,LA GRANDE RIVIERE A,53.63,-77.7,QC
7721,LA GRANDE IV A,53.76,-73.68,QC
7722,LA GRANDE III A,53.57,-76.2,QC
7723,LA GRANDE IV A,53.76,-73.68,QC
7724,LA GRANDE IV,53.76,-73.68,QC
7725,LAC 76475347 SITE 2,53.75,-76.7,QC
7726,LA GRANDE LG3,53.72,-75.95,QC
7727,LA MORANDIERE,48.62,-77.62,QC
7728,LA SARRE,48.78,-79.22,QC
7729,LA SARRE,48.78,-79.1,QC
7730,LEBEL SUR QUEVILLON,49.05,-76.97,QC
7731,MATAGAMI A,49.76,-77.8,QC
7732,MATAGAMI,49.76,-77.79,QC
7733,MATAGAMI,49.73,-77.63,QC
7734,MATAGAMI A,49.77,-77.82,QC
7735,MEGISCANE,48.4,-77.08,QC
7736,MIQUELON,49.42,-76.45,QC
7737,MISTASSINI POST,50.42,-73.88,QC
7738,NEMISCAU,51.32,-77.02,QC
7739,NEMISCAU A,51.7,-76.12,QC
7740,NITCHEQUON,53.2,-70.9,QC
7741,NOUVEAU COMPTOIR,53.0,-78.82,QC
7742,OPEMISKA,49.78,-74.87,QC
7743,PALMAROLLE,48.67,-79.17,QC
7744,PETIT LAC OPINACA,52.37,-76.77,QC
7745,POSTE DE CHAPAIS,49.48,-75.3,QC
7746,POULARIES,48.68,-78.98,QC
7747,PRESSE,48.23,-76.73,QC
7748,RAPIDE DES CEDRES,49.02,-77.07,QC
7749,RENAULT,49.78,-75.87,QC
7750,RIVIERE EASTMAIN,52.32,-77.1,QC
7751,RIVIERE HEVA,48.2,-78.13,QC
7752,RIVIERE MICHEL,52.33,-77.08,QC
7753,RIVIERE RUPERT,51.35,-77.33,QC
7754,RIVIERE TEMISCAMIE,50.95,-73.03,QC
7755,RUPERT,52.18,-77.15,QC
7756,SENNETERRE,48.4,-77.25,QC
7757,SENNETERRE,48.33,-77.27,QC
7758,SENNETERRE A,48.33,-77.18,QC
7759,SENNETERRE (RADAR),48.37,-77.23,QC
7760,TASCHEREAU,48.67,-78.7,QC
7761,TASCHEREAU 2,48.67,-78.68,QC
7762,VAL-D'OR A,48.06,-77.79,QC
7763,VAL-D'OR,48.06,-77.79,QC
7764,VAL D'OR A,48.05,-77.78,QC
7765,VAL D'OR A,48.05,-77.78,QC
7766,VAL ST GILLES,48.98,-79.13,QC
7767,WASKAGANISH A,51.48,-78.75,QC
7768,WASKAGANISH A,51.47,-78.76,QC
7769,WASKAGANISH A,51.47,-78.76,QC
7770,WEMINDJI A,53.02,-78.83,QC
7771,WEMINDJI A,53.01,-78.83,QC
7772,WEMINDJI A,53.01,-78.83,QC
7773,CAMP DES PINS,53.55,-77.67,QC
7774,DUPARQUET,48.52,-79.27,QC
7775,LAC RANDAL,51.37,-77.35,QC
7776,LA GRANDE LG4,53.83,-73.5,QC
7777,LAC CHICOBI,48.83,-78.48,QC
7778,LAC BERRY,48.8,-78.28,QC
7779,LAC ALBANEL,50.97,-73.03,QC
7780,LAC ALLARD,50.72,-77.68,QC
7781,LAC ATTILA,53.57,-77.62,QC
7782,MATAGAMI (MILLE 42),49.07,-77.97,QC
7783,RIVIERE TURGEON,48.98,-79.17,QC
7784,CAMP DES SAULES,52.18,-77.15,QC
7785,LAC NATHALIE,53.45,-77.45,QC
7786,LAC CARAVAN,53.03,-77.37,QC
7787,LOUVICOURT,48.07,-77.38,QC
7788,AKULIVIK A,60.82,-78.15,QC
7789,AKULIVIK A,60.82,-78.15,QC
7790,AKULIVIK A,60.82,-78.15,QC
7791,INUKJUAK A,58.47,-78.08,QC
7792,INUKJUAK UA,58.47,-78.08,QC
7793,INUKJUAK A,58.47,-78.08,QC
7794,INUKJUAK,58.45,-78.17,QC
7795,IVUJIVIK A,62.42,-77.93,QC
7796,IVUJIVIK A,62.42,-77.93,QC
7797,IVUJIVIK A,62.42,-77.93,QC
7798,KUUJJUARAPIK A,55.28,-77.75,QC
7799,KUUJJUARAPIK A,55.28,-77.77,QC
7800,KUUJJUARAPIK,55.37,-77.57,QC
7801,POVUNGNITUK,60.03,-77.27,QC
7802,PUVIRNITUQ A,60.05,-77.28,QC
7803,PUVIRNITUQ A,60.05,-77.29,QC
7804,UMIUJAQ A,56.54,-76.52,QC
7805,UMIUJAQ A,56.54,-76.52,QC
7806,UMIUJAQ A,56.53,-76.52,QC
7807,INUKJUAK,58.47,-78.08,QC
7808,ASBESTOS HILL,61.8,-73.95,QC
7809,AUPALUK A,59.3,-69.6,QC
7810,AUPALUK A,59.3,-69.6,QC
7811,BORDER A,55.33,-63.22,QC
7812,BORDER (AUT),55.33,-63.22,QC
7813,BAIE WAKEHAM,61.6,-71.97,QC
7814,AUPALUK A,59.3,-69.6,QC
7815,CAPE HOPES ADVANCE,61.08,-69.55,QC
7816,DECEPTION BAY,62.12,-74.62,QC
7817,DUPLANTER,54.83,-69.88,QC
7818,FORT MCKENZIE,56.88,-69.05,QC
7819,HOPES ADVANCE BAY,59.33,-69.77,QC
7820,INDIAN HOUSE LAKE,56.23,-64.73,QC
7821,KANGIQSUJUAQ A,61.59,-71.93,QC
7822,KANGIQSUJUAQ A,61.59,-71.93,QC
7823,KANGIQSUJUAQ A,61.59,-71.93,QC
7824,KANGIRSUK A,60.02,-70.0,QC
7825,KANGIRSUK A,60.03,-70.0,QC
7826,KANGIRSUK A,60.03,-70.0,QC
7827,KANGIQSUALUJJUAQ A,58.71,-65.99,QC
7828,KANGIQSUALUJJUAQ A,58.71,-65.99,QC
7829,KUUJJUAQ A,58.1,-68.42,QC
7830,KUUJJUAQ A,58.09,-68.42,QC
7831,PARC NATIONAL DES PINGUALUIT,61.31,-73.67,QC
7832,PAYNE RIVER,60.1,-71.07,QC
7833,QUAQTAQ,61.05,-69.63,QC
7834,QUAQTAQ A,61.05,-69.62,QC
7835,QUAQTAQ A,61.05,-69.62,QC
7836,QUAQTAQ A,61.05,-69.62,QC
7837,RIVIERE AUX FEUILLES,57.91,-72.98,QC
7838,SALLUIT,62.18,-75.67,QC
7839,SALLUIT A,62.18,-75.67,QC
7840,SALLUIT A,62.18,-75.67,QC
7841,SCHEFFERVILLE,54.8,-66.8,QC
7842,SCHEFFERVILLE A,54.81,-66.81,QC
7843,SCHEFFERVILLE COTE-NORD,54.8,-66.8,QC
7844,SCHEFFERVILLE A,54.8,-66.82,QC
7845,SCHEFFERVILLE,54.8,-66.8,QC
7846,TASIUJAQ A,58.67,-69.96,QC
7847,TASIUJAQ A,58.67,-69.96,QC
7848,TASIUJAQ A,58.67,-69.95,QC
7849,SALLUIT A,62.18,-75.67,QC
7850,KANGIQSUALUJJUAQ A,58.71,-65.99,QC
7851,SUGLUK,62.2,-75.63,QC
7852,ACADIA FOREST EXP ST,45.99,-66.36,NB
7853,ACADIEVILLE,46.73,-65.28,NB
7854,ALMA,45.6,-64.95,NB
7855,AROOSTOOK,46.71,-67.72,NB
7856,ARTHURETTE BIRCH RIDGE,46.75,-67.47,NB
7857,ASHTON HILL,47.1,-65.73,NB
7858,BALTIMORE,45.88,-64.82,NB
7859,BAS CARAQUET,47.8,-64.83,NB
7860,BAS CARAQUET,47.8,-64.87,NB
7861,BATHURST,47.62,-65.65,NB
7862,BATHURST,47.62,-65.65,NB
7863,BATHURST A,47.63,-65.75,NB
7864,BATHURST A,47.63,-65.74,NB
7865,BATHURST A,47.63,-65.74,NB
7866,BEECHWOOD,46.53,-67.67,NB
7867,BELLEDUNE,47.9,-65.83,NB
7868,BELLEDUNE CS,47.9,-65.83,NB
7869,BERRYTON,45.92,-64.88,NB
7870,BERTRAND,47.75,-65.07,NB
7871,BIG BALD MOUNTAIN,47.2,-66.43,NB
7872,BLISSVILLE,45.62,-66.55,NB
7873,BLUE MOUNTAIN TOWER,47.8,-66.3,NB
7874,BON ACCORD,46.65,-67.58,NB
7875,BROCKWAY,45.5,-67.12,NB
7876,BRUNSWICK MINES,47.48,-65.88,NB
7877,BOUCTOUCHE,46.52,-64.72,NB
7878,BOUCTOUCHE CDA,46.43,-64.77,NB
7879,BOUCTOUCHE CDA CS,46.43,-64.77,NB
7880,BURNT CHURCH,47.2,-65.13,NB
7881,BURNT CHURCH,47.23,-65.13,NB
7882,CAMPBELLTON,48.0,-66.67,NB
7883,CAMPBELLTON POWER ST,48.0,-66.68,NB
7884,CANOBIE,47.68,-65.38,NB
7885,CANTERBURY,45.88,-67.47,NB
7886,CAP PELE,46.18,-64.23,NB
7887,CARAQUET,47.8,-64.93,NB
7888,CENTREVILLE,46.38,-67.7,NB
7889,CHARLO A,47.98,-66.33,NB
7890,CHARLO AUTO,47.99,-66.33,NB
7891,CHARLO FALLS,47.97,-66.48,NB
7892,MIRAMICHI RCS,47.01,-65.47,NB
7893,CHATHAM,47.05,-65.48,NB
7894,MIRAMICHI A,47.01,-65.47,NB
7895,MIRAMICHI SNOW,46.99,-65.5,NB
7896,CHATHAM NBEPC,47.05,-65.47,NB
7897,CHIPMAN,46.18,-65.87,NB
7898,CHIPMAN,46.18,-65.87,NB
7899,CHIPMAN,46.15,-65.9,NB
7900,COLDBROOK,45.32,-66.03,NB
7901,COLESON COVE,45.15,-66.2,NB
7902,COLLINA,45.79,-65.65,NB
7903,COOKVILLE,46.03,-64.33,NB
7904,DALHOUSIE,48.07,-66.37,NB
7905,DAWSON SETTLEMENT,45.93,-64.78,NB
7906,DOAKTOWN,46.55,-66.14,NB
7907,DOAKTOWN AUTO RCS,46.59,-66.01,NB
7908,DORCHESTER,45.92,-64.52,NB
7909,DUNGARVON RIVER,46.82,-66.65,NB
7910,EAST CANAAN,46.07,-65.37,NB
7911,EDMUNDSTON,47.37,-68.33,NB
7912,EDMUNDSTON FRASER CO,47.37,-68.33,NB
7913,EDMUNDSTON,47.42,-68.32,NB
7914,EVERETT,47.07,-67.3,NB
7915,FREDERICTON A,45.87,-66.53,NB
7916,FREDERICTON INTL A,45.87,-66.54,NB
7917,FREDERICTON AQUATIC CENTRE C/S,45.96,-66.65,NB
7918,FREDERICTON CDA CS,45.92,-66.61,NB
7919,FREDERICTON UNB,45.95,-66.6,NB
7920,FUNDY PARK (ALMA) CS,45.6,-64.95,NB
7921,GAGETOWN A,45.83,-66.43,NB
7922,GAGETOWN AWOS A,45.84,-66.45,NB
7923,GAGETOWN 2,45.78,-66.15,NB
7924,GANNET ROCK,44.52,-66.78,NB
7925,GOUNAMITZ RIVER,47.67,-67.93,NB
7926,GRANDE DIGUE,46.32,-64.57,NB
7927,GRAND FALLS,47.05,-67.73,NB
7928,GRAND FALLS DRUMMOND,47.03,-67.7,NB
7929,GRAND MANAN,44.73,-66.77,NB
7930,GRAND MANAN SAR CS,44.71,-66.8,NB
7931,GREEN RIVER,47.47,-68.23,NB
7932,HAMPTON,45.53,-65.83,NB
7933,HAMTOWN CORNER,46.12,-66.78,NB
7934,HARCOURT,46.52,-65.28,NB
7935,HARCOURT,46.5,-65.27,NB
7936,HARDWOOD RIDGE,46.17,-65.92,NB
7937,HARPER SETTLEMENT,45.87,-65.3,NB
7938,HARVEY STATION,45.73,-67.0,NB
7939,HARVEY STATION,45.67,-67.03,NB
7940,HARVEY STATION,45.73,-67.02,NB
7941,HAUT SHIPPAGAN,47.75,-64.77,NB
7942,HAVELOCK,46.03,-65.35,NB
7943,HAVELOCK,46.0,-65.32,NB
7944,HILLSBOROUGH,45.95,-64.68,NB
7945,HOLMESVILLE,46.58,-67.6,NB
7946,HOYT,45.55,-66.53,NB
7947,HOYT BLISSVILLE,45.6,-66.57,NB
7948,JUNIPER,46.55,-67.17,NB
7949,KEDGWICK,47.65,-67.35,NB
7950,KESWICK RIDGE,46.0,-66.88,NB
7951,KESWICK RIDGE MACTAQUAC,45.97,-66.87,NB
7952,KINGS LANDING,45.85,-66.95,NB
7953,KINGSLEY IHD,46.07,-66.73,NB
7954,KOUCHIBOUGUAC,46.77,-65.0,NB
7955,KOUCHIBOUGUAC,46.79,-65.01,NB
7956,KOUCHIBOUGUAC CS,46.78,-65.02,NB
7957,LAMEQUE,47.83,-64.6,NB
7958,LAMEQUE,47.8,-64.65,NB
7959,LITTLE RIVER MINE,47.28,-66.07,NB
7960,LITTLE SHEMOGUE,46.12,-64.03,NB
7961,LONG LAKE,47.07,-66.93,NB
7962,LOWER HOLMESVILLE,46.57,-67.58,NB
7963,MACTAQUAC PROV PARK,45.95,-66.9,NB
7964,MAGAGUADAVIC LAKE,45.73,-67.2,NB
7965,MAISONNETTE,47.82,-65.08,NB
7966,MAPLETON,46.18,-67.23,NB
7967,MCADAM,45.58,-67.33,NB
7968,MCDONALDS CORNER CDA,45.78,-66.0,NB
7969,MCGIVNEY,46.37,-66.57,NB
7970,MCGRAW BROOK,46.82,-66.12,NB
7971,MECHANIC SETTLEMENT,45.69,-65.17,NB
7972,MIDDLE BROOK,47.67,-66.52,NB
7973,MILLTOWN,45.17,-67.3,NB
7974,MINTO,46.03,-66.03,NB
7975,MISCOU ISLAND (AUT),48.01,-64.49,NB
7976,MONCTON,46.1,-64.79,NB
7977,MONCTON A,46.11,-64.68,NB
7978,MONCTON/GREATER MONCTON ROMEO LEBLANC INTL A,46.11,-64.68,NB
7979,MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,46.11,-64.68,NB
7980,MOUNT CARLETON,47.42,-66.93,NB
7981,MOUNT PLEASANT,45.43,-66.82,NB
7982,MUSQUASH,45.2,-66.33,NB
7983,NACKAWIC,45.97,-67.23,NB
7984,NAUWIGEWAUK,45.47,-65.9,NB
7985,NEPISIGUIT FALLS,47.4,-65.78,NB
7986,NEWCASTLE,47.0,-65.57,NB
7987,NICTAU,47.23,-67.15,NB
7988,NINE MILE BRK (CAMP 68),47.68,-68.12,NB
7989,OAK POINT,45.51,-66.1,NB
7990,OROMOCTO,45.83,-66.47,NB
7991,PARKER RIDGE,46.48,-66.52,NB
7992,PARKINDALE,45.87,-65.07,NB
7993,PENNFIELD,45.1,-66.73,NB
7994,PENNFIELD RIDGE A,45.13,-66.68,NB
7995,PENOBSQUIS,45.78,-65.38,NB
7996,PETITCODIAC,45.93,-65.17,NB
7997,PETIT ROCHER,47.8,-65.73,NB
7998,PLASTER ROCK,46.9,-67.4,NB
7999,PLASTER ROCK NBEPC,46.9,-67.38,NB
8000,PLEASANT MOUNTAIN,45.45,-66.83,NB
8001,POINT ESCUMINAC,47.12,-64.82,NB
8002,POINT ESCUMINAC (AUT),47.07,-64.8,NB
8003,POINT LEPREAU,45.07,-66.47,NB
8004,POINT LEPREAU CS,45.07,-66.45,NB
8005,RAPIDS DEPOT,47.82,-67.75,NB
8006,RED PINES,47.44,-65.6,NB
8007,RENOUS,46.8,-65.8,NB
8008,REXTON,46.67,-64.87,NB
8009,RILEY BROOK,47.18,-67.2,NB
8010,ROBICHAUD,46.22,-64.38,NB
8011,ROGERSVILLE,46.77,-65.45,NB
8012,ROSEVALE,45.87,-64.82,NB
8013,ROTHESAY,45.38,-65.98,NB
8014,ROYAL ROAD,46.05,-66.72,NB
8015,ROYAL ROAD WEST,46.08,-66.73,NB
8016,SACKVILLE,45.9,-64.38,NB
8017,SACKVILLE,45.85,-64.38,NB
8018,ST ANDRE DE MADAWASKA,47.12,-67.75,NB
8019,ST ANDRE EAST,47.1,-67.72,NB
8020,ST ANDREWS,45.08,-67.08,NB
8021,ST GEORGE,45.13,-66.83,NB
8022,ST GEORGE P AND P CO,45.13,-66.82,NB
8023,ST ISIDORE,47.57,-65.05,NB
8024,SAINT JOHN,45.28,-66.08,NB
8025,SAINT JOHN A,45.3,-66.1,NB
8026,SAINT JOHN A,45.32,-65.89,NB
8027,SAINT JOHN A,45.32,-65.89,NB
8028,GARNETT SETTLEMENT,45.29,-65.81,NB
8029,SAINT JOHN BLINDMAN LAKE,45.32,-65.98,NB
8030,SAINT JOHN BRIDGE,45.27,-66.07,NB
8031,SAINT JOHN DOMINION PARK,45.27,-66.13,NB
8032,SAINT JOHN LORNEVILLE,45.18,-66.17,NB
8033,SAINT JOHN MISPEC PARK,45.22,-65.95,NB
8034,ST LEONARD A,47.16,-67.83,NB
8035,ST LEONARD A,47.16,-67.84,NB
8036,ST QUENTIN,47.47,-67.47,NB
8037,ST. STEPHEN,45.21,-67.25,NB
